incident_id,subject_id,agency_id,agency_name,agency_type,incident_date,year_month,incident_type,contact_reason,incident_location,subject_race,subject_sex,subject_age_group,subject_perceived_armed,subject_weapon,subject_perceived_impaired,subject_resistance,type_of_force,subject_injury,officer_injury,officer_race,officer_sex
UOF021425,S31800,A012,Grandview Police Department,Municipal Police,2025-08-19,2025-08,Vehicle Stop,Public Request for Service,Unincorporated Area,Unknown,Male,35 to 44,No,Not Applicable,No,None,Physical Control,No,No,White,Male
UOF021426,S46700,A012,Grandview Police Department,Municipal Police,2025-08-20,2025-08,Property Offense,Public Request for Service,City,Unknown,Male,25 to 34,No,Not Applicable,No,Passive Resistance,Physical Control,No,No,White,Male
UOF021427,S11463,A012,Grandview Police Department,Municipal Police,2025-08-17,2025-08,Pedestrian Stop,Individual Officer/Unit Initiated,City,Hispanic or Latino,Male,45 to 54,Yes,Vehicle,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF021428,S06427,A012,Grandview Police Department,Municipal Police,2025-08-21,2025-08,Civil Caretaking,Unknown,Unincorporated Area,White,Male,18 to 24,Yes,Firearm,Yes,Threat of Deadly Force,Firearm Discharge,Yes,No,White,Male
UOF021429,S66320,A012,Grandview Police Department,Municipal Police,2025-08-11,2025-08,Warrant,Individual Officer/Unit Initiated,City,Black or African American,Male,25 to 34,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,Unknown,Male
UOF021430,S50931,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Property Offense,Public Request for Service,Unincorporated Area,Unknown,Male,35 to 44,No,Not Applicable,Yes,None,ECW,No,No,Unknown,Male
UOF021431,S87962,A012,Grandview Police Department,Municipal Police,2025-08-31,2025-08,Property Offense,Public Request for Service,City,White,Male,35 to 44,Yes,Firearm,Yes,Passive Resistance,Physical Control,No,No,Hawaiian or Pacific Islander,Male
UOF021432,S68926,A012,Grandview Police Department,Municipal Police,2025-08-24,2025-08,Warrant,Public Request for Service,City,Unknown,Male,18 to 24,No,Not Applicable,No,Active Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF021433,S86060,A012,Grandview Police Department,Municipal Police,2025-08-03,2025-08,Property Offense,Public Request for Service,Unincorporated Area,Hispanic or Latino,Male,45 to 54,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF021434,S31721,A012,Grandview Police Department,Municipal Police,2025-08-11,2025-08,Public Order Offense,Public Request for Service,State Highway,White,Male,35 to 44,No,Not Applicable,No,Active Resistance,Physical Control,No,No,American Indian or Alaska Native,Male
UOF021435,S67497,A012,Grandview Police Department,Municipal Police,2025-08-04,2025-08,Offense Against Person,Public Request for Service,City,Unknown,Female,45 to 54,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF021436,S22425,A012,Grandview Police Department,Municipal Police,2025-08-11,2025-08,Vehicle Stop,Public Request for Service,City,Black or African American,Female,25 to 34,No,Not Applicable,No,Active Resistance,Physical Control,No,No,American Indian or Alaska Native,Male
UOF021437,S79979,A012,Grandview Police Department,Municipal Police,2025-08-21,2025-08,Warrant,Public Request for Service,City,Black or African American,Male,35 to 44,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,Unknown,Female
UOF021438,S55342,A012,Grandview Police Department,Municipal Police,2025-08-20,2025-08,Offense Against Person,Individual Officer/Unit Initiated,City,White,Male,55 and over,No,Not Applicable,No,Active Resistance,Physical Control,No,Yes,White,Male
UOF021439,S59543,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Offense Against Person,Planned Activities,City,Hispanic or Latino,Male,18 to 24,Yes,Edged Object,No,Active Resistance,Physical Control,No,No,White,Male
UOF021440,S06713,A012,Grandview Police Department,Municipal Police,2025-08-23,2025-08,Property Offense,Public Request for Service,City,White,Male,25 to 34,Yes,Vehicle,Yes,Active Resistance,Vehicle Intervention,No,No,Asian,Male
UOF021441,S32859,A012,Grandview Police Department,Municipal Police,2025-08-26,2025-08,Warrant,Unknown,Unincorporated Area,Unknown,Male,35 to 44,Yes,None Found,Yes,Threat of Deadly Force,Less Lethal Projectile,Yes,No,White,Male
UOF021442,S40493,A012,Grandview Police Department,Municipal Police,2025-08-24,2025-08,Offense Against Person,Public Request for Service,City,Unknown,Male,Under 18,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,No,Hawaiian or Pacific Islander,Male
UOF021443,S06968,A012,Grandview Police Department,Municipal Police,2025-08-27,2025-08,Vehicle Stop,Individual Officer/Unit Initiated,City,White,Male,35 to 44,Yes,Edged Object,No,Passive Resistance,Physical Control,No,No,White,Male
UOF021444,S66195,A012,Grandview Police Department,Municipal Police,2025-08-15,2025-08,Offense Against Person,Public Request for Service,City,White,Unknown,45 to 54,No,Not Applicable,Yes,Passive Resistance,Physical Control,Yes,Yes,White,Male
UOF021445,S04801,A012,Grandview Police Department,Municipal Police,2025-08-12,2025-08,Property Offense,Agency Request for Service,Unincorporated Area,Hispanic or Latino,Male,35 to 44,No,Not Applicable,No,Active Resistance,Physical Control,Yes,No,White,Male
UOF021446,S44700,A012,Grandview Police Department,Municipal Police,2025-08-01,2025-08,Property Offense,Public Request for Service,City,White,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,No,Yes,Unknown,Female
UOF021447,S84660,A012,Grandview Police Department,Municipal Police,2025-08-27,2025-08,Offense Against Person,Public Request for Service,City,Black or African American,Male,18 to 24,Yes,Edged Object,Yes,None,Physical Control,No,No,White,Male
UOF021448,S08408,A012,Grandview Police Department,Municipal Police,2025-08-28,2025-08,Offense Against Person,Planned Activities,Unincorporated Area,Unknown,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Unknown,Male
UOF021449,S79143,A012,Grandview Police Department,Municipal Police,2025-08-21,2025-08,Property Offense,Public Request for Service,City,White,Male,25 to 34,Yes,Edged Object,Yes,Active Resistance,ECW,No,No,White,Male
UOF021450,S24965,A012,Grandview Police Department,Municipal Police,2025-08-16,2025-08,Offense Against Person,Public Request for Service,City,Unknown,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,No,White,Male
UOF021451,S65726,A012,Grandview Police Department,Municipal Police,2025-08-31,2025-08,Public Order Offense,Public Request for Service,Unincorporated Area,White,Male,35 to 44,No,Not Applicable,No,Active Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF021452,S15589,A012,Grandview Police Department,Municipal Police,2025-08-23,2025-08,Property Offense,Public Request for Service,City,White,Male,45 to 54,No,Not Applicable,Yes,None,Physical Control,Yes,No,Asian,Female
UOF021453,S72869,A012,Grandview Police Department,Municipal Police,2025-08-06,2025-08,Property Offense,Public Request for Service,State Highway,White,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Hispanic or Latino,Male
UOF021454,S10012,A012,Grandview Police Department,Municipal Police,2025-08-21,2025-08,Public Order Offense,Individual Officer/Unit Initiated,City,Hispanic or Latino,Female,45 to 54,Yes,Edged Object,Yes,Active Resistance,Physical Control,No,No,Unknown,Male
UOF021455,S28496,A012,Grandview Police Department,Municipal Police,2025-08-30,2025-08,Offense Against Person,Public Request for Service,City,Hispanic or Latino,Male,35 to 44,Yes,Blunt Object,Yes,Active Resistance,Impact Weapon,No,No,White,Male
UOF021456,S66646,A012,Grandview Police Department,Municipal Police,2025-08-11,2025-08,Property Offense,Individual Officer/Unit Initiated,City,Black or African American,Female,18 to 24,Yes,Edged Object,Yes,Passive Resistance,Physical Control,Yes,No,White,Male
UOF021457,S85390,A012,Grandview Police Department,Municipal Police,2025-08-19,2025-08,Pedestrian Stop,Public Request for Service,City,White,Male,35 to 44,Yes,Firearm,Yes,Active Resistance,Physical Control,No,No,Unknown,Male
UOF021458,S80723,A012,Grandview Police Department,Municipal Police,2025-08-27,2025-08,Property Offense,Agency Request for Service,City,Asian,Male,35 to 44,Yes,Edged Object,Yes,None,Physical Control,No,No,White,Male
UOF021459,S23654,A012,Grandview Police Department,Municipal Police,2025-08-18,2025-08,Property Offense,Public Request for Service,City,Hispanic or Latino,Male,25 to 34,Yes,Edged Object,No,Assaultive,Vehicle Intervention,No,Yes,White,Male
UOF021460,S56365,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Property Offense,Individual Officer/Unit Initiated,Unincorporated Area,White,Male,35 to 44,Yes,Firearm,Yes,Assaultive,Firearm Discharge,Yes,Yes,Hispanic or Latino,Female
UOF021461,S18358,A012,Grandview Police Department,Municipal Police,2025-08-24,2025-08,Offense Against Person,Public Request for Service,City,White,Male,45 to 54,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF021462,S36040,A012,Grandview Police Department,Municipal Police,2025-08-09,2025-08,Property Offense,Public Request for Service,Unincorporated Area,Hispanic or Latino,Male,35 to 44,No,Not Applicable,Yes,Passive Resistance,Physical Control,No,No,White,Male
UOF021463,S53315,A012,Grandview Police Department,Municipal Police,2025-08-02,2025-08,Offense Against Person,Individual Officer/Unit Initiated,City,White,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Black or African American,Male
UOF021464,S35988,A012,Grandview Police Department,Municipal Police,2025-08-08,2025-08,Offense Against Person,Public Request for Service,City,White,Male,45 to 54,No,Not Applicable,Yes,Assaultive,Less Lethal Projectile,No,No,White,Male
UOF021465,S35067,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Offense Against Person,Individual Officer/Unit Initiated,City,Black or African American,Female,35 to 44,Yes,Vehicle,Yes,Passive Resistance,Physical Control,No,No,White,Male
UOF021466,S75741,A012,Grandview Police Department,Municipal Police,2025-08-17,2025-08,Vehicle Stop,Public Request for Service,City,White,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF021467,S58305,A012,Grandview Police Department,Municipal Police,2025-08-30,2025-08,Offense Against Person,Public Request for Service,Unincorporated Area,Hispanic or Latino,Male,35 to 44,Yes,Firearm,Yes,Active Resistance,ECW,No,No,White,Male
UOF021468,S30041,A012,Grandview Police Department,Municipal Police,2025-08-11,2025-08,Vehicle Stop,Individual Officer/Unit Initiated,City,Hispanic or Latino,Male,35 to 44,Yes,None Found,Yes,Active Resistance,Impact Weapon,Yes,No,Multiple Races/Ethnicities,Male
UOF021469,S05611,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Offense Against Person,Agency Request for Service,City,White,Male,35 to 44,No,Not Applicable,Yes,Assaultive,ECW,No,No,Unknown,Male
UOF021470,S78500,A012,Grandview Police Department,Municipal Police,2025-08-01,2025-08,Civil Caretaking,Individual Officer/Unit Initiated,Unincorporated Area,Hispanic or Latino,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,No,Yes,Unknown,Male
UOF021471,S80095,A012,Grandview Police Department,Municipal Police,2025-08-12,2025-08,Offense Against Person,Public Request for Service,City,White,Male,18 to 24,No,Not Applicable,Yes,Active Resistance,ECW,No,No,Black or African American,Male
UOF021472,S18886,A012,Grandview Police Department,Municipal Police,2025-08-16,2025-08,Offense Against Person,Public Request for Service,City,White,Male,25 to 34,Yes,None Found,No,Active Resistance,Physical Control,No,No,Asian,Male
UOF021473,S27072,A012,Grandview Police Department,Municipal Police,2025-08-03,2025-08,Vehicle Stop,Public Request for Service,City,White,Male,25 to 34,No,Not Applicable,Yes,Passive Resistance,Physical Control,Yes,No,Hispanic or Latino,Male
UOF021474,S41908,A012,Grandview Police Department,Municipal Police,2025-08-01,2025-08,Offense Against Person,Public Request for Service,Unincorporated Area,White,Male,45 to 54,No,Not Applicable,Yes,Active Resistance,Physical Control,No,No,Asian,Male
UOF021475,S67221,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Warrant,Public Request for Service,City,White,Male,55 and over,Yes,Edged Object,No,Active Resistance,Physical Control,Yes,No,Asian,Male
UOF021476,S37050,A012,Grandview Police Department,Municipal Police,2025-08-17,2025-08,Property Offense,Public Request for Service,City,Asian,Male,55 and over,Yes,Firearm,No,None,Impact Weapon,No,No,Hispanic or Latino,Male
UOF021477,S19717,A012,Grandview Police Department,Municipal Police,2025-08-14,2025-08,Offense Against Person,Individual Officer/Unit Initiated,City,Unknown,Male,35 to 44,No,Not Applicable,Yes,Threat of Deadly Force,Physical Control,No,No,Unknown,Male
UOF021478,S77214,A012,Grandview Police Department,Municipal Police,2025-08-16,2025-08,Public Order Offense,Public Request for Service,City,White,Male,18 to 24,No,Not Applicable,Yes,None,Physical Control,No,No,White,Male
UOF021479,S67247,A012,Grandview Police Department,Municipal Police,2025-08-26,2025-08,Property Offense,Public Request for Service,City,Black or African American,Male,35 to 44,Yes,Blunt Object,Yes,None,Physical Control,No,No,Unknown,Male
UOF021480,S18838,A012,Grandview Police Department,Municipal Police,2025-08-15,2025-08,Offense Against Person,Public Request for Service,Unincorporated Area,Hispanic or Latino,Male,45 to 54,No,Not Applicable,Yes,Assaultive,Physical Control,Yes,No,White,Male
UOF021481,S69569,A012,Grandview Police Department,Municipal Police,2025-08-14,2025-08,Property Offense,Planned Activities,City,Hispanic or Latino,Male,25 to 34,Yes,Chemical Explosive,No,None,Physical Control,No,No,White,Male
UOF021482,S52213,A012,Grandview Police Department,Municipal Police,2025-08-12,2025-08,Property Offense,Individual Officer/Unit Initiated,City,Unknown,Male,35 to 44,No,Not Applicable,No,None,Physical Control,No,No,White,Male
UOF021483,S78801,A012,Grandview Police Department,Municipal Police,2025-08-29,2025-08,Offense Against Person,Public Request for Service,Unincorporated Area,Hispanic or Latino,Male,35 to 44,Yes,Edged Object,Yes,Active Resistance,ECW,No,No,White,Male
UOF021484,S32292,A012,Grandview Police Department,Municipal Police,2025-08-12,2025-08,Other,Public Request for Service,Unincorporated Area,White,Male,35 to 44,Yes,Edged Object,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF021485,S63898,A012,Grandview Police Department,Municipal Police,2025-08-10,2025-08,Other,Individual Officer/Unit Initiated,City,White,Male,25 to 34,Yes,Firearm,Yes,Active Resistance,Physical Control,No,No,White,Male
UOF021486,S61158,A012,Grandview Police Department,Municipal Police,2025-08-02,2025-08,Public Order Offense,Public Request for Service,City,Unknown,Female,Under 18,No,Not Applicable,Yes,Assaultive,Vehicle Intervention,Yes,No,Unknown,Female
UOF021487,S85394,A012,Grandview Police Department,Municipal Police,2025-08-29,2025-08,Civil Caretaking,Public Request for Service,City,White,Male,25 to 34,Yes,Edged Object,Yes,Active Resistance,Less Lethal Projectile,No,No,White,Male
UOF021488,S56948,A012,Grandview Police Department,Municipal Police,2025-08-15,2025-08,Property Offense,Public Request for Service,City,Hispanic or Latino,Male,18 to 24,Yes,Firearm,Yes,Active Resistance,Physical Control,Yes,No,Hispanic or Latino,Male
UOF021489,S10028,A012,Grandview Police Department,Municipal Police,2025-08-30,2025-08,Vehicle Stop,Individual Officer/Unit Initiated,Unincorporated Area,Unknown,Male,35 to 44,No,Not Applicable,Yes,Active Resistance,Impact Weapon,No,No,Unknown,Male
UOF021490,S51463,A012,Grandview Police Department,Municipal Police,2025-08-01,2025-08,Offense Against Person,Public Request for Service,City,Black or African American,Male,25 to 34,No,Not Applicable,Yes,Active Resistance,Physical Control,Yes,No,White,Male
