agency_id,year_month,incident_type,n_calls
A011,2023-06,Vehicle Stop,100
A011,2023-06,Warrant,8
A011,2023-07,Civil Caretaking,145
A011,2023-07,Offense Against Person,51
A011,2023-07,Other,123
A011,2023-07,Pedestrian Stop,7
A011,2023-07,Property Offense,40
A011,2023-07,Public Order Offense,74
A011,2023-07,Vehicle Stop,87
A011,2023-07,Warrant,11
A011,2023-08,Civil Caretaking,118
A011,2023-08,Offense Against Person,44
A011,2023-08,Other,115
A011,2023-08,Pedestrian Stop,10
A011,2023-08,Property Offense,59
A011,2023-08,Public Order Offense,84
A011,2023-08,Vehicle Stop,105
A011,2023-08,Warrant,15
A011,2023-09,Civil Caretaking,121
A011,2023-09,Offense Against Person,33
A011,2023-09,Other,112
A011,2023-09,Pedestrian Stop,6
A011,2023-09,Property Offense,53
A011,2023-09,Public Order Offense,73
A011,2023-09,Vehicle Stop,80
A011,2023-09,Warrant,12
A011,2023-10,Civil Caretaking,112
A011,2023-10,Offense Against Person,37
A011,2023-10,Other,115
A011,2023-10,Pedestrian Stop,11
A011,2023-10,Property Offense,68
A011,2023-10,Public Order Offense,63
A011,2023-10,Vehicle Stop,109
A011,2023-10,Warrant,12
A011,2023-11,Civil Caretaking,127
A011,2023-11,Offense Against Person,29
A011,2023-11,Other,99
A011,2023-11,Pedestrian Stop,6
A011,2023-11,Property Offense,48
A011,2023-11,Public Order Offense,51
A011,2023-11,Vehicle Stop,96
A011,2023-11,Warrant,10
A011,2023-12,Civil Caretaking,132
A011,2023-12,Offense Against Person,27
A011,2023-12,Other,104
A011,2023-12,Pedestrian Stop,9
A011,2023-12,Property Offense,48
A011,2023-12,Public Order Offense,45
A011,2023-12,Vehicle Stop,94
A011,2023-12,Warrant,7
A011,2024-01,Civil Caretaking,146
A011,2024-01,Offense Against Person,26
A011,2024-01,Other,128
A011,2024-01,Pedestrian Stop,8
A011,2024-01,Property Offense,38
A011,2024-01,Public Order Offense,62
A011,2024-01,Vehicle Stop,90
A011,2024-01,Warrant,11
A011,2024-02,Civil Caretaking,132
A011,2024-02,Offense Against Person,31
A011,2024-02,Other,115
A011,2024-02,Pedestrian Stop,13
A011,2024-02,Property Offense,43
A011,2024-02,Public Order Offense,53
A011,2024-02,Vehicle Stop,91
A011,2024-02,Warrant,8
A011,2024-03,Civil Caretaking,154
A011,2024-03,Offense Against Person,27
A011,2024-03,Other,85
A011,2024-03,Pedestrian Stop,3
A011,2024-03,Property Offense,52
A011,2024-03,Public Order Offense,71
A011,2024-03,Vehicle Stop,99
A011,2024-03,Warrant,16
A011,2024-04,Civil Caretaking,127
A011,2024-04,Offense Against Person,41
A011,2024-04,Other,124
A011,2024-04,Pedestrian Stop,9
A011,2024-04,Property Offense,49
A011,2024-04,Public Order Offense,57
A011,2024-04,Vehicle Stop,79
A011,2024-04,Warrant,10
A011,2024-05,Civil Caretaking,115
A011,2024-05,Offense Against Person,30
A011,2024-05,Other,124
A011,2024-05,Pedestrian Stop,9
A011,2024-05,Property Offense,27
A011,2024-05,Public Order Offense,61
A011,2024-05,Vehicle Stop,89
A011,2024-05,Warrant,6
A011,2024-06,Civil Caretaking,129
A011,2024-06,Offense Against Person,68
A011,2024-06,Other,124
A011,2024-06,Pedestrian Stop,10
A011,2024-06,Property Offense,53
A011,2024-06,Public Order Offense,76
A011,2024-06,Vehicle Stop,93
A011,2024-06,Warrant,16
A011,2024-07,Civil Caretaking,118
A011,2024-07,Offense Against Person,48
A011,2024-07,Other,122
A011,2024-07,Pedestrian Stop,6
A011,2024-07,Property Offense,49
A011,2024-07,Public Order Offense,81
A011,2024-07,Vehicle Stop,88
A011,2024-07,Warrant,13
A011,2024-08,Civil Caretaking,111
A011,2024-08,Offense Against Person,37
A011,2024-08,Other,128
A011,2024-08,Pedestrian Stop,5
A011,2024-08,Property Offense,50
A011,2024-08,Public Order Offense,101
A011,2024-08,Vehicle Stop,70
A011,2024-08,Warrant,6
A011,2024-09,Civil Caretaking,105
A011,2024-09,Offense Against Person,36
A011,2024-09,Other,128
A011,2024-09,Pedestrian Stop,8
A011,2024-09,Property Offense,58
A011,2024-09,Public Order Offense,81
A011,2024-09,Vehicle Stop,88
A011,2024-09,Warrant,5
A011,2024-10,Civil Caretaking,134
A011,2024-10,Offense Against Person,33
A011,2024-10,Other,121
A011,2024-10,Pedestrian Stop,8
A011,2024-10,Property Offense,55
A011,2024-10,Public Order Offense,65
A011,2024-10,Vehicle Stop,83
A011,2024-10,Warrant,7
A011,2024-11,Civil Caretaking,130
A011,2024-11,Offense Against Person,26
A011,2024-11,Other,103
A011,2024-11,Pedestrian Stop,8
A011,2024-11,Property Offense,47
A011,2024-11,Public Order Offense,61
A011,2024-11,Vehicle Stop,86
A011,2024-11,Warrant,9
A011,2024-12,Civil Caretaking,151
A011,2024-12,Offense Against Person,26
A011,2024-12,Other,134
A011,2024-12,Pedestrian Stop,12
A011,2024-12,Property Offense,35
A011,2024-12,Public Order Offense,45
A011,2024-12,Vehicle Stop,85
A011,2024-12,Warrant,7
A011,2025-01,Civil Caretaking,149
A011,2025-01,Offense Against Person,27
A011,2025-01,Other,105
A011,2025-01,Pedestrian Stop,5
A011,2025-01,Property Offense,35
A011,2025-01,Public Order Offense,68
A011,2025-01,Vehicle Stop,80
A011,2025-01,Warrant,14
A011,2025-02,Civil Caretaking,111
A011,2025-02,Offense Against Person,31
A011,2025-02,Other,114
A011,2025-02,Pedestrian Stop,5
A011,2025-02,Property Offense,43
A011,2025-02,Public Order Offense,55
A011,2025-02,Vehicle Stop,63
A011,2025-02,Warrant,11
A011,2025-03,Civil Caretaking,158
A011,2025-03,Offense Against Person,21
A011,2025-03,Other,103
A011,2025-03,Pedestrian Stop,3
A011,2025-03,Property Offense,30
A011,2025-03,Public Order Offense,52
A011,2025-03,Vehicle Stop,82
A011,2025-03,Warrant,8
A011,2025-04,Civil Caretaking,129
A011,2025-04,Offense Against Person,33
A011,2025-04,Other,103
A011,2025-04,Pedestrian Stop,10
A011,2025-04,Property Offense,47
A011,2025-04,Public Order Offense,64
A011,2025-04,Vehicle Stop,100
A011,2025-04,Warrant,9
A011,2025-05,Civil Caretaking,141
A011,2025-05,Offense Against Person,44
A011,2025-05,Other,121
A011,2025-05,Pedestrian Stop,10
A011,2025-05,Property Offense,36
A011,2025-05,Public Order Offense,78
A011,2025-05,Vehicle Stop,83
A011,2025-05,Warrant,14
A011,2025-06,Civil Caretaking,142
A011,2025-06,Offense Against Person,40
A011,2025-06,Other,142
A011,2025-06,Pedestrian Stop,8
A011,2025-06,Property Offense,46
A011,2025-06,Public Order Offense,70
A011,2025-06,Vehicle Stop,87
A011,2025-06,Warrant,5
A011,2025-07,Civil Caretaking,123
A011,2025-07,Offense Against Person,50
A011,2025-07,Other,122
A011,2025-07,Pedestrian Stop,5
A011,2025-07,Property Offense,55
A011,2025-07,Public Order Offense,77
A011,2025-07,Vehicle Stop,94
A011,2025-07,Warrant,10
A011,2025-08,Civil Caretaking,132
A011,2025-08,Offense Against Person,61
A011,2025-08,Other,112
A011,2025-08,Pedestrian Stop,8
A011,2025-08,Property Offense,49
A011,2025-08,Public Order Offense,65
A011,2025-08,Vehicle Stop,101
A011,2025-08,Warrant,8
A011,2025-09,Civil Caretaking,157
A011,2025-09,Offense Against Person,35
A011,2025-09,Other,111
A011,2025-09,Pedestrian Stop,8
A011,2025-09,Property Offense,58
A011,2025-09,Public Order Offense,79
A011,2025-09,Vehicle Stop,83
A011,2025-09,Warrant,7
A011,2025-10,Civil Caretaking,146
A011,2025-10,Offense Against Person,30
A011,2025-10,Other,111
A011,2025-10,Pedestrian Stop,5
A011,2025-10,Property Offense,57
A011,2025-10,Public Order Offense,69
A011,2025-10,Vehicle Stop,134
A011,2025-10,Warrant,9
A011,2025-11,Civil Caretaking,120
A011,2025-11,Offense Against Person,42
A011,2025-11,Other,114
A011,2025-11,Pedestrian Stop,5
A011,2025-11,Property Offense,50
A011,2025-11,Public Order Offense,49
A011,2025-11,Vehicle Stop,77
A011,2025-11,Warrant,12
A011,2025-12,Civil Caretaking,138
A011,2025-12,Offense Against Person,29
A011,2025-12,Other,129
A011,2025-12,Pedestrian Stop,11
A011,2025-12,Property Offense,54
A011,2025-12,Public Order Offense,49
A011,2025-12,Vehicle Stop,91
A011,2025-12,Warrant,13
A011,2026-01,Civil Caretaking,144
A011,2026-01,Offense Against Person,23
A011,2026-01,Other,107
A011,2026-01,Pedestrian Stop,11
A011,2026-01,Property Offense,30
A011,2026-01,Public Order Offense,59
A011,2026-01,Vehicle Stop,90
A011,2026-01,Warrant,10
A011,2026-02,Civil Caretaking,117
A011,2026-02,Offense Against Person,27
A011,2026-02,Other,100
A011,2026-02,Pedestrian Stop,10
A011,2026-02,Property Offense,44
A011,2026-02,Public Order Offense,71
A011,2026-02,Vehicle Stop,74
A011,2026-02,Warrant,9
A011,2026-03,Civil Caretaking,121
A011,2026-03,Offense Against Person,29
A011,2026-03,Other,124
A011,2026-03,Pedestrian Stop,14
A011,2026-03,Property Offense,48
A011,2026-03,Public Order Offense,67
A011,2026-03,Vehicle Stop,90
A011,2026-03,Warrant,11
A011,2026-04,Civil Caretaking,122
A011,2026-04,Offense Against Person,51
A011,2026-04,Other,110
A011,2026-04,Pedestrian Stop,8
A011,2026-04,Property Offense,33
A011,2026-04,Public Order Offense,54
A011,2026-04,Vehicle Stop,73
A011,2026-04,Warrant,13
A011,2026-05,Civil Caretaking,89
A011,2026-05,Offense Against Person,23
A011,2026-05,Other,78
A011,2026-05,Pedestrian Stop,4
A011,2026-05,Property Offense,30
A011,2026-05,Public Order Offense,66
A011,2026-05,Vehicle Stop,59
A011,2026-05,Warrant,6
A011,2026-06,Civil Caretaking,51
A011,2026-06,Offense Against Person,26
A011,2026-06,Other,62
A011,2026-06,Pedestrian Stop,3
A011,2026-06,Property Offense,30
A011,2026-06,Public Order Offense,25
A011,2026-06,Vehicle Stop,52
A011,2026-06,Warrant,6
A012,2019-01,Civil Caretaking,9026
A012,2019-01,Offense Against Person,2158
A012,2019-01,Other,10362
A012,2019-01,Pedestrian Stop,894
A012,2019-01,Property Offense,3715
A012,2019-01,Public Order Offense,4479
A012,2019-01,Vehicle Stop,7747
A012,2019-01,Warrant,775
A012,2019-02,Civil Caretaking,8277
A012,2019-02,Offense Against Person,1948
A012,2019-02,Other,9664
A012,2019-02,Pedestrian Stop,1018
A012,2019-02,Property Offense,3550
A012,2019-02,Public Order Offense,4135
A012,2019-02,Vehicle Stop,6764
A012,2019-02,Warrant,749
A012,2019-03,Civil Caretaking,8390
A012,2019-03,Offense Against Person,2218
A012,2019-03,Other,9589
A012,2019-03,Pedestrian Stop,921
A012,2019-03,Property Offense,3906
A012,2019-03,Public Order Offense,5513
A012,2019-03,Vehicle Stop,7746
A012,2019-03,Warrant,807
A012,2019-04,Civil Caretaking,8882
A012,2019-04,Offense Against Person,2404
A012,2019-04,Other,10966
A012,2019-04,Pedestrian Stop,1149
A012,2019-04,Property Offense,3890
A012,2019-04,Public Order Offense,5726
A012,2019-04,Vehicle Stop,8221
A012,2019-04,Warrant,844
A012,2019-05,Civil Caretaking,8314
A012,2019-05,Offense Against Person,2529
A012,2019-05,Other,10303
A012,2019-05,Pedestrian Stop,1138
A012,2019-05,Property Offense,3814
A012,2019-05,Public Order Offense,5781
A012,2019-05,Vehicle Stop,8233
A012,2019-05,Warrant,870
A012,2019-06,Civil Caretaking,7263
A012,2019-06,Offense Against Person,2854
A012,2019-06,Other,11402
A012,2019-06,Pedestrian Stop,1238
A012,2019-06,Property Offense,4858
A012,2019-06,Public Order Offense,7004
A012,2019-06,Vehicle Stop,9207
A012,2019-06,Warrant,789
A012,2019-07,Civil Caretaking,7154
A012,2019-07,Offense Against Person,3226
A012,2019-07,Other,12040
A012,2019-07,Pedestrian Stop,1286
A012,2019-07,Property Offense,5105
A012,2019-07,Public Order Offense,7679
A012,2019-07,Vehicle Stop,9088
A012,2019-07,Warrant,969
A012,2019-08,Civil Caretaking,8742
A012,2019-08,Offense Against Person,3015
A012,2019-08,Other,10381
A012,2019-08,Pedestrian Stop,1233
A012,2019-08,Property Offense,5571
A012,2019-08,Public Order Offense,6508
A012,2019-08,Vehicle Stop,8674
A012,2019-08,Warrant,849
A012,2019-09,Civil Caretaking,8401
A012,2019-09,Offense Against Person,2699
A012,2019-09,Other,10612
A012,2019-09,Pedestrian Stop,1131
A012,2019-09,Property Offense,4934
A012,2019-09,Public Order Offense,6359
A012,2019-09,Vehicle Stop,8965
A012,2019-09,Warrant,772
A012,2019-10,Civil Caretaking,8874
A012,2019-10,Offense Against Person,2398
A012,2019-10,Other,10025
A012,2019-10,Pedestrian Stop,1113
A012,2019-10,Property Offense,4193
A012,2019-10,Public Order Offense,6015
A012,2019-10,Vehicle Stop,9302
A012,2019-10,Warrant,720
A012,2019-11,Civil Caretaking,9252
A012,2019-11,Offense Against Person,2552
A012,2019-11,Other,9725
A012,2019-11,Pedestrian Stop,1108
A012,2019-11,Property Offense,4314
A012,2019-11,Public Order Offense,5325
A012,2019-11,Vehicle Stop,7626
A012,2019-11,Warrant,731
A012,2019-12,Civil Caretaking,8912
A012,2019-12,Offense Against Person,2166
A012,2019-12,Other,9937
A012,2019-12,Pedestrian Stop,932
A012,2019-12,Property Offense,3514
A012,2019-12,Public Order Offense,4715
A012,2019-12,Vehicle Stop,7836
A012,2019-12,Warrant,696
A012,2020-01,Civil Caretaking,10884
A012,2020-01,Offense Against Person,1904
A012,2020-01,Other,11101
A012,2020-01,Pedestrian Stop,966
A012,2020-01,Property Offense,3652
A012,2020-01,Public Order Offense,4590
A012,2020-01,Vehicle Stop,7364
A012,2020-01,Warrant,717
A012,2020-02,Civil Caretaking,9142
A012,2020-02,Offense Against Person,2160
A012,2020-02,Other,9183
A012,2020-02,Pedestrian Stop,880
A012,2020-02,Property Offense,3812
A012,2020-02,Public Order Offense,5231
A012,2020-02,Vehicle Stop,7683
A012,2020-02,Warrant,760
A012,2020-03,Civil Caretaking,9393
A012,2020-03,Offense Against Person,2220
A012,2020-03,Other,10717
A012,2020-03,Pedestrian Stop,1155
A012,2020-03,Property Offense,3463
A012,2020-03,Public Order Offense,5302
A012,2020-03,Vehicle Stop,7057
A012,2020-03,Warrant,773
A012,2020-04,Civil Caretaking,9035
A012,2020-04,Offense Against Person,2396
A012,2020-04,Other,11050
A012,2020-04,Pedestrian Stop,1001
A012,2020-04,Property Offense,3870
A012,2020-04,Public Order Offense,6312
A012,2020-04,Vehicle Stop,8148
A012,2020-04,Warrant,872
A012,2020-05,Civil Caretaking,8269
A012,2020-05,Offense Against Person,2759
A012,2020-05,Other,9920
A012,2020-05,Pedestrian Stop,1231
A012,2020-05,Property Offense,4205
A012,2020-05,Public Order Offense,6622
A012,2020-05,Vehicle Stop,8637
A012,2020-05,Warrant,768
A012,2020-06,Civil Caretaking,7767
A012,2020-06,Offense Against Person,2832
A012,2020-06,Other,10765
A012,2020-06,Pedestrian Stop,1301
A012,2020-06,Property Offense,4528
A012,2020-06,Public Order Offense,6828
A012,2020-06,Vehicle Stop,8717
A012,2020-06,Warrant,887
A012,2020-07,Civil Caretaking,8195
A012,2020-07,Offense Against Person,2846
A012,2020-07,Other,11254
A012,2020-07,Pedestrian Stop,1326
A012,2020-07,Property Offense,4501
A012,2020-07,Public Order Offense,8037
A012,2020-07,Vehicle Stop,8920
A012,2020-07,Warrant,848
A012,2020-08,Civil Caretaking,8177
A012,2020-08,Offense Against Person,3420
A012,2020-08,Other,10201
A012,2020-08,Pedestrian Stop,1379
A012,2020-08,Property Offense,5185
A012,2020-08,Public Order Offense,6776
A012,2020-08,Vehicle Stop,9160
A012,2020-08,Warrant,806
A012,2020-09,Civil Caretaking,9396
A012,2020-09,Offense Against Person,2907
A012,2020-09,Other,11026
A012,2020-09,Pedestrian Stop,1134
A012,2020-09,Property Offense,5173
A012,2020-09,Public Order Offense,7443
A012,2020-09,Vehicle Stop,8379
A012,2020-09,Warrant,764
A012,2020-10,Civil Caretaking,9482
A012,2020-10,Offense Against Person,2676
A012,2020-10,Other,10635
A012,2020-10,Pedestrian Stop,1080
A012,2020-10,Property Offense,4820
A012,2020-10,Public Order Offense,5208
A012,2020-10,Vehicle Stop,8938
A012,2020-10,Warrant,820
A012,2020-11,Civil Caretaking,8986
A012,2020-11,Offense Against Person,2182
A012,2020-11,Other,10331
A012,2020-11,Pedestrian Stop,1134
A012,2020-11,Property Offense,3837
A012,2020-11,Public Order Offense,5199
A012,2020-11,Vehicle Stop,8168
A012,2020-11,Warrant,802
A012,2020-12,Civil Caretaking,9215
A012,2020-12,Offense Against Person,2068
A012,2020-12,Other,10815
A012,2020-12,Pedestrian Stop,1044
A012,2020-12,Property Offense,4008
A012,2020-12,Public Order Offense,5312
A012,2020-12,Vehicle Stop,8915
A012,2020-12,Warrant,748
A012,2021-01,Civil Caretaking,9719
A012,2021-01,Offense Against Person,1904
A012,2021-01,Other,9684
A012,2021-01,Pedestrian Stop,996
A012,2021-01,Property Offense,3288
A012,2021-01,Public Order Offense,4813
A012,2021-01,Vehicle Stop,7723
A012,2021-01,Warrant,857
A012,2021-02,Civil Caretaking,10014
A012,2021-02,Offense Against Person,2089
A012,2021-02,Other,10569
A012,2021-02,Pedestrian Stop,854
A012,2021-02,Property Offense,3535
A012,2021-02,Public Order Offense,5103
A012,2021-02,Vehicle Stop,7463
A012,2021-02,Warrant,755
A012,2021-03,Civil Caretaking,10112
A012,2021-03,Offense Against Person,2512
A012,2021-03,Other,9505
A012,2021-03,Pedestrian Stop,986
A012,2021-03,Property Offense,4304
A012,2021-03,Public Order Offense,4975
A012,2021-03,Vehicle Stop,8506
A012,2021-03,Warrant,798
A012,2021-04,Civil Caretaking,8745
A012,2021-04,Offense Against Person,2512
A012,2021-04,Other,10625
A012,2021-04,Pedestrian Stop,1175
A012,2021-04,Property Offense,4221
A012,2021-04,Public Order Offense,6296
A012,2021-04,Vehicle Stop,7016
A012,2021-04,Warrant,799
A012,2021-05,Civil Caretaking,8372
A012,2021-05,Offense Against Person,2871
A012,2021-05,Other,12183
A012,2021-05,Pedestrian Stop,1168
A012,2021-05,Property Offense,4485
A012,2021-05,Public Order Offense,7086
A012,2021-05,Vehicle Stop,8289
A012,2021-05,Warrant,907
A012,2021-06,Civil Caretaking,8970
A012,2021-06,Offense Against Person,3085
A012,2021-06,Other,11129
A012,2021-06,Pedestrian Stop,1417
A012,2021-06,Property Offense,4732
A012,2021-06,Public Order Offense,7262
A012,2021-06,Vehicle Stop,8814
A012,2021-06,Warrant,857
A012,2021-07,Civil Caretaking,8233
A012,2021-07,Offense Against Person,3323
A012,2021-07,Other,11896
A012,2021-07,Pedestrian Stop,1212
A012,2021-07,Property Offense,4874
A012,2021-07,Public Order Offense,7341
A012,2021-07,Vehicle Stop,8851
A012,2021-07,Warrant,867
A012,2021-08,Civil Caretaking,8418
A012,2021-08,Offense Against Person,3110
A012,2021-08,Other,10912
A012,2021-08,Pedestrian Stop,1348
A012,2021-08,Property Offense,4643
A012,2021-08,Public Order Offense,8137
A012,2021-08,Vehicle Stop,9733
A012,2021-08,Warrant,751
A012,2021-09,Civil Caretaking,7923
A012,2021-09,Offense Against Person,2808
A012,2021-09,Other,11706
A012,2021-09,Pedestrian Stop,1178
A012,2021-09,Property Offense,4814
A012,2021-09,Public Order Offense,6870
A012,2021-09,Vehicle Stop,9350
A012,2021-09,Warrant,702
A012,2021-10,Civil Caretaking,8869
A012,2021-10,Offense Against Person,2604
A012,2021-10,Other,10656
A012,2021-10,Pedestrian Stop,1088
A012,2021-10,Property Offense,4705
A012,2021-10,Public Order Offense,6736
A012,2021-10,Vehicle Stop,8175
A012,2021-10,Warrant,679
A012,2021-11,Civil Caretaking,8930
A012,2021-11,Offense Against Person,2337
A012,2021-11,Other,10217
A012,2021-11,Pedestrian Stop,1179
A012,2021-11,Property Offense,4435
A012,2021-11,Public Order Offense,5634
A012,2021-11,Vehicle Stop,8061
A012,2021-11,Warrant,762
A012,2021-12,Civil Caretaking,9217
A012,2021-12,Offense Against Person,1924
A012,2021-12,Other,9703
A012,2021-12,Pedestrian Stop,1098
A012,2021-12,Property Offense,3972
A012,2021-12,Public Order Offense,4717
A012,2021-12,Vehicle Stop,7758
A012,2021-12,Warrant,736
A012,2022-01,Civil Caretaking,9765
A012,2022-01,Offense Against Person,1954
A012,2022-01,Other,9275
A012,2022-01,Pedestrian Stop,1082
A012,2022-01,Property Offense,3900
A012,2022-01,Public Order Offense,5484
A012,2022-01,Vehicle Stop,7837
A012,2022-01,Warrant,889
A012,2022-02,Civil Caretaking,8911
A012,2022-02,Offense Against Person,2187
A012,2022-02,Other,10373
A012,2022-02,Pedestrian Stop,1082
A012,2022-02,Property Offense,4040
A012,2022-02,Public Order Offense,4766
A012,2022-02,Vehicle Stop,7925
A012,2022-02,Warrant,812
A012,2022-03,Civil Caretaking,9353
A012,2022-03,Offense Against Person,2631
A012,2022-03,Other,10776
A012,2022-03,Pedestrian Stop,1008
A012,2022-03,Property Offense,4222
A012,2022-03,Public Order Offense,5615
A012,2022-03,Vehicle Stop,8141
A012,2022-03,Warrant,796
A012,2022-04,Civil Caretaking,9431
A012,2022-04,Offense Against Person,2531
A012,2022-04,Other,11456
A012,2022-04,Pedestrian Stop,1088
A012,2022-04,Property Offense,4082
A012,2022-04,Public Order Offense,6341
